"group_code","group_name","isscaap","year","catch_mt"
"AGL","Aglink - Individual countries","Scallops, pectens",2018,221041.081352695
"AGL","Aglink - Individual countries","Scallops, pectens",2019,223272.252770262
"AGL","Aglink - Individual countries","Scallops, pectens",2020,225537.045176308
"AGL","Aglink - Individual countries","Scallops, pectens",2021,227799.951356475
"AGL","Aglink - Individual countries","Scallops, pectens",2022,230040.026657343
"AGL","Aglink - Individual countries","Scallops, pectens",2023,232244.507793835
"AGL","Aglink - Individual countries","Scallops, pectens",2024,234405.641591507
"AGL","Aglink - Individual countries","Scallops, pectens",2025,236518.773931238
"AGL","Aglink - Individual countries","Scallops, pectens",2026,238580.932551215
"AGL","Aglink - Individual countries","Scallops, pectens",2027,240590.300369343
"AGL","Aglink - Individual countries","Scallops, pectens",2028,242546.150173857
"AGL","Aglink - Individual countries","Scallops, pectens",2029,244448.112479472
"AGL","Aglink - Individual countries","Scallops, pectens",2030,246296.317405571
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2013,106415.724897425
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2014,101926.971739729
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2015,97964.2930808378
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2016,94450.2064892263
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2017,91321.211613341
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2018,88524.7020130337
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2019,86016.8929449041
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2020,83761.0225327549
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2021,81725.9788046244
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2022,79885.4612539577
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2023,78216.80577437
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2024,76700.7195394767
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2025,75320.4694476177
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2026,74061.5158115563
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2027,72911.2796827712
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2028,71858.6440578145
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2029,70893.9517426575
"AGL","Aglink - Individual countries","Sea-urchins and other echinoderms",2030,70008.636056138
"AGL","Aglink - Individual countries","Shads",2013,543913.081365942
"AGL","Aglink - Individual countries","Shads",2014,515710.520981189
"AGL","Aglink - Individual countries","Shads",2015,491361.415840085
"AGL","Aglink - Individual countries","Shads",2016,470207.950821097
"AGL","Aglink - Individual countries","Shads",2017,451727.688434233
"AGL","Aglink - Individual countries","Shads",2018,435501.655921106
"AGL","Aglink - Individual countries","Shads",2019,421190.592233646
"AGL","Aglink - Individual countries","Shads",2020,408516.897229116
"AGL","Aglink - Individual countries","Shads",2021,397251.797356219
"AGL","Aglink - Individual countries","Shads",2022,387205.37102812
"AGL","Aglink - Individual countries","Shads",2023,378218.544924169
"AGL","Aglink - Individual countries","Shads",2024,370157.40318543
"AGL","Aglink - Individual countries","Shads",2025,362908.509972136
"AGL","Aglink - Individual countries","Shads",2026,356375.057234152
"AGL","Aglink - Individual countries","Shads",2027,350474.057728015
"AGL","Aglink - Individual countries","Shads",2028,345134.115068097
"AGL","Aglink - Individual countries","Shads",2029,340293.553902061
"AGL","Aglink - Individual countries","Shads",2030,335898.432820481
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2013,127850.1347273
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2014,119895.049042021
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2015,114511.565827753
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2016,110657.465614405
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2017,107784.636598482
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2018,105577.992083641
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2019,103843.235173204
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2020,102454.905221509
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2021,101327.678900513
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2022,100401.637852627
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2023,99633.4428341728
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2024,98990.9753057066
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2025,98449.9313802301
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2026,97991.6199910684
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2027,97601.4063978197
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2028,97267.7587558729
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2029,96981.3240016435
"AGL","Aglink - Individual countries","Sharks, rays, chimaeras",2030,96734.6347001026
"AGL","Aglink - Individual countries","Shrimps, prawns",2013,991972.776588065
"AGL","Aglink - Individual countries","Shrimps, prawns",2014,954723.943474711
"AGL","Aglink - Individual countries","Shrimps, prawns",2015,968996.35975934
"AGL","Aglink - Individual countries","Shrimps, prawns",2016,980971.940390219
"AGL","Aglink - Individual countries","Shrimps, prawns",2017,989719.853197147
"AGL","Aglink - Individual countries","Shrimps, prawns",2018,997704.711863246
"AGL","Aglink - Individual countries","Shrimps, prawns",2019,1005315.99495254
"AGL","Aglink - Individual countries","Shrimps, prawns",2020,1012937.66447238
"AGL","Aglink - Individual countries","Shrimps, prawns",2021,1020734.57881618
"AGL","Aglink - Individual countries","Shrimps, prawns",2022,1028424.90733758
"AGL","Aglink - Individual countries","Shrimps, prawns",2023,1035906.87808065
"AGL","Aglink - Individual countries","Shrimps, prawns",2024,1043168.73274166
"AGL","Aglink - Individual countries","Shrimps, prawns",2025,1050274.0503163
"AGL","Aglink - Individual countries","Shrimps, prawns",2026,1057246.06478759
"AGL","Aglink - Individual countries","Shrimps, prawns",2027,1064102.60559203
"AGL","Aglink - Individual countries","Shrimps, prawns",2028,1070943.38849537
"AGL","Aglink - Individual countries","Shrimps, prawns",2029,1077737.98222
"AGL","Aglink - Individual countries","Shrimps, prawns",2030,1084384.42868111
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2013,4299827.14416946
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2014,4164166.45465203
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2015,4045325.57075319
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2016,3939293.35293849
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2017,3843999.82944307
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2018,3756947.94796872
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2019,3677899.44794969
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2020,3604319.58265327
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2021,3536209.5091763
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2022,3473893.57677168
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2023,3416860.98711253
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2024,3365134.61978152
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2025,3317790.02914185
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2026,3274318.58573918
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2027,3234330.57709551
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2028,3197236.40934011
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2029,3162886.68852901
"AGL","Aglink - Individual countries","Squids, cuttlefishes, octopuses",2030,3131598.11850194
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2013,56.5539459100035
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2014,56.0769148306157
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2015,55.6242616461095
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2016,55.1943242272884
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2017,54.7859944880214
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2018,54.3976102991122
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2019,54.0286176174951
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2020,53.6779083570393
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2021,53.3438203885481
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2022,53.0257996689562
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2023,52.7227381121326
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2024,52.4346357180772
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2025,52.1598303575937
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2026,51.8983220306819
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2027,51.6484486081454
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2028,51.4107641330497
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2029,51.1836064761983
"AGL","Aglink - Individual countries","Sturgeons, paddlefishes",2030,50.9675296806568
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2013,1203057.53751975
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2014,1198596.3955025
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2015,1195438.18790352
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2016,1193751.73429265
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2017,1193469.4716402
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2018,1196790.24086924
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2019,1207033.02469232
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2020,1232810.33240335
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2021,1245441.39808584
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2022,1247702.82947453
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2023,1250390.35663598
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2024,1253093.26858021
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2025,1256773.0723159
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2026,1260047.38512169
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2027,1263890.87045133
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2028,1267183.48435732
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2029,1270453.9832591
"AGL","Aglink - Individual countries","Tunas, bonitos, billfishes",2030,1273753.2689671
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2013,938.807651492554
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2014,1062.22222975182
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2015,1181.79269052472
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2016,1256.50622171178
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2017,1367.9856288163
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2018,1473.78022373245
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2019,1517.30598425119
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2020,1530.58299516696
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2021,1542.5608490974
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2022,1561.41863293578
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2023,1580.00698175255
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2024,1598.25120069026
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2025,1616.15128974889
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2026,1633.70724892846
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2027,1650.91374288199
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2028,1667.77343928297
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2029,1684.2863381314
"ANL","Least Developed North Africa","Cods, hakes, haddocks",2030,1700.45243942728
"ANL","Least Developed North Africa","Flounders, halibuts, soles",2013,1274.72909926164
"ANL","Least Developed North Africa","Flounders, halibuts, soles",2014,1313.51173633086
"ANL","Least Developed North Africa","Flounders, halibuts, soles",2015,1354.28445781703
"ANL","Least Developed North Africa","Flounders, halibuts, soles",2016,1405.25836269518
"ANL","Least Developed North Africa","Flounders, halibuts, soles",2017,1465.59846916571
"ANL","Least Developed North Africa","Flounders, halibuts, soles",2018,1538.84477993813
"ANL","Least Developed North Africa","Flounders, halibuts, soles",2019,1578.56110272576
"ANL","Least Developed North Africa","Flounders, halibuts, soles",2020,1610.39711805002
"ANL","Least Developed North Africa","Flounders, halibuts, soles",2021,1642.96407590811
